site_id,deployment_id,deployment_start,deployment_end,location_id,location_X,location_Y,view_quality,days,Xpl92,Ypl92,red_deer_f,red_deer_m,roe_deer,wild_boar,bison,moose
849,S8-A-296-682,2012-09-06 08:01:39,2012-09-19 08:05:31,A-296-682,23.72246,52.67247,Acceptable,13,819127.62,544553.35,4,1,0,0,0,0
850,S8-A-297-734,2012-09-06 10:42:26,2012-09-19 10:01:11,A-297-734,23.74644,52.6661,Good,12,820793.84,543952.29,0,2,0,0,0,0
851,S8-A-299-727,2012-09-06 11:57:57,2012-09-19 11:33:55,A-299-727,23.79436,52.65405,Perfect,12,824119.85,542828.32,0,0,0,23,2,0
852,S8-A-301-674,2012-09-07 11:18:48,2012-09-20 10:01:56,A-301-674,23.73186,52.79337,Good,12,818877.61,558027.31,1,1,0,12,1,0
853,S8-A-302-783,2012-09-07 12:01:55,2012-09-20 10:17:35,A-302-783,23.72729,52.80079,Perfect,12,818515.53,558831.41,0,1,0,17,4,0
854,S8-A-303-712,2012-09-07 12:26:09,2012-09-20 10:42:33,A-303-712,23.74391,52.8122,Perfect,12,819550.86,560172.93,1,4,0,3,0,0
855,S8-A-305-767,2012-09-07 10:50:44,2012-09-20 09:41:31,A-305-767,23.71865,52.81102,Good,12,817859.01,559929.7,0,3,0,0,0,0
856,S8-A-306-776,2012-09-07 07:57:08,2012-09-20 07:18:48,A-306-776,23.69138,52.79893,Perfect,12,816110.96,558466.09,1,0,2,2,0,0
857,S8-A-307-688,2012-09-07 08:39:04,2012-09-20 07:41:02,A-307-688,23.67112,52.80268,Perfect,12,814719.52,558793.74,0,2,0,5,0,0
858,S8-A-309-701,2012-09-07 10:09:11,2012-09-20 09:05:51,A-309-701,23.66354,52.78736,Good,12,814319.71,557058.42,1,0,0,12,0,1
859,S8-A-311-741,2012-09-07 07:00:59,2012-09-21 06:40:00,A-311-741,23.76587,52.65818,Perfect,13,822164.57,543159.2,0,4,1,2,0,0
860,S8-A-312-686,2012-09-07 07:24:39,2012-09-21 07:00:00,A-312-686,23.7676,52.64375,Perfect,13,822387.73,541563.78,0,0,0,2,0,0
861,S8-A-313-760,2012-09-07 08:08:33,2012-09-21 07:15:00,A-313-760,23.75976,52.63858,Perfect,13,821895.93,540954.3,1,2,0,3,9,2
862,S8-A-314-733,2012-09-07 08:35:02,2012-09-21 08:00:00,A-314-733,23.77489,52.63549,Acceptable,13,822941.31,540678.79,0,0,1,0,0,0
863,S8-A-315-786,2012-09-07 09:07:12,2012-09-21 08:15:00,A-315-786,23.76753,52.63119,Perfect,13,822475.5,540168.05,2,1,4,0,0,0
864,S8-A-317-700,2012-09-07 11:58:03,2012-09-21 10:10:00,A-317-700,23.72612,52.65402,Perfect,13,819509.54,542519.77,1,4,2,2,0,0
865,S8-A-318-721,2012-09-07 10:02:39,2012-09-21 08:55:00,A-318-721,23.73159,52.63408,Perfect,13,820024.87,540328.71,0,1,1,0,3,0
866,S8-A-319-711,2012-09-07 09:33:40,2012-09-21 08:35:00,A-319-711,23.74305,52.62861,Good,13,820839.58,539772.01,3,3,0,18,0,1
867,S9-A-321-695,2012-09-25 07:25:51,2012-10-08 08:10:00,A-321-695,23.79194,52.74923,Good,13,823251.17,553391.84,1,3,0,0,1,0
868,S9-A-322-772,2012-09-25 07:04:21,2012-10-08 07:55:00,A-322-772,23.78282,52.74307,Good,13,822681.92,552666.47,0,0,0,3,0,0
869,S9-A-323-706,2012-09-25 07:48:26,2012-10-08 08:30:00,A-323-706,23.77538,52.75395,Perfect,13,822099.9,553841.86,5,2,1,2,0,0
870,S9-A-324-770,2012-09-25 08:19:56,2012-10-08 08:50:00,A-324-770,23.7625,52.75441,Perfect,13,821228.29,553835.31,2,1,0,1,0,0
871,S9-A-325-722,2012-09-25 09:03:27,2012-10-08 09:15:00,A-325-722,23.75112,52.7465,Good,13,820519.33,552905.68,0,3,0,0,0,0
872,S9-A-326-754,2012-09-25 09:29:59,2012-10-08 09:35:00,A-326-754,23.74125,52.74638,Good,13,819854.77,552848.38,0,0,0,8,0,0
873,S9-A-327-758,2012-09-25 09:15:55,2012-10-08 09:25:00,A-327-758,23.74725,52.75355,Perfect,13,820206.64,553671.69,0,3,0,31,0,0
874,S9-A-329-676,2012-09-27 07:13:12,2012-10-09 06:50:00,A-329-676,23.71884,52.75288,Acceptable,11,818296.42,553471.03,0,1,0,0,0,0
875,S9-A-330-783,2012-09-27 07:25:59,2012-10-09 07:05:00,A-330-783,23.71905,52.76279,Acceptable,11,818238.22,554572.99,0,1,0,7,6,0
876,S9-A-331-730,2012-09-27 08:52:13,2012-10-09 08:30:00,A-331-730,23.69394,52.75479,Good,11,816604,553573.24,0,1,0,0,3,0
877,S9-A-332-682,2012-09-27 08:11:56,2012-10-09 07:55:00,A-332-682,23.68777,52.74797,Perfect,11,816237.54,552788.34,1,2,0,11,0,0
878,S9-A-333-688,2012-09-27 09:33:03,2012-10-09 09:05:00,A-333-688,23.68691,52.75795,Perfect,11,816107.2,553893.37,0,2,0,54,0,1
879,S9-A-334-794,2012-09-27 09:11:28,2012-10-09 08:50:00,A-334-794,23.67392,52.75442,Perfect,11,815257.14,553444.11,0,3,0,4,0,0
880,S9-A-335-712,2012-09-27 07:55:02,2012-10-09 07:15:00,A-335-712,23.69874,52.74343,Perfect,11,817010.14,552332.26,1,1,0,26,1,0
881,S9-A-336-788,2012-09-25 07:02:27,2012-10-08 06:55:33,A-336-788,23.77794,52.69813,Good,12,822684.95,547651.75,1,1,0,2,0,0
882,S9-A-337-727,2012-09-25 06:31:22,2012-10-08 06:39:24,A-337-727,23.79897,52.69369,Good,13,824137.3,547253.05,0,1,0,0,0,0
883,S9-A-338-674,2012-09-25 07:26:59,2012-10-08 07:18:10,A-338-674,23.75199,52.70036,Perfect,12,820917.08,547783.37,1,2,0,0,0,0
884,S9-A-339-690,2012-09-25 08:05:52,2012-10-08 08:19:55,A-339-690,23.73602,52.70057,Perfect,13,819837.69,547735.54,1,0,0,0,0,0
885,S9-A-340-751,2012-09-25 08:29:01,2012-10-08 09:28:16,A-340-751,23.73146,52.6962,Perfect,13,819561.89,547229.76,4,2,0,0,0,0
886,S9-A-341-689,2012-09-25 09:49:34,2012-10-08 10:14:03,A-341-689,23.71471,52.70397,Good,13,818374.65,548018.72,0,1,0,1,0,0
887,S9-A-342-790,2012-09-25 09:21:20,2012-10-09 06:31:21,A-342-790,23.71178,52.69397,Acceptable,13,818249.75,546894.72,1,4,0,8,0,0
888,S9-A-344-734,2012-09-25 10:10:22,2012-10-09 07:51:55,A-344-734,23.70184,52.69453,Good,13,817574.7,546913,0,0,0,0,0,0
889,S9-A-345-776,2012-09-27 09:04:10,2012-10-09 08:49:20,A-345-776,23.69125,52.71331,Perfect,11,816723.64,548952.81,0,1,0,31,0,1
890,S9-A-346-767,2012-09-27 07:56:09,2012-10-09 10:12:42,A-346-767,23.68353,52.71731,Acceptable,12,816173.78,549363.24,0,0,0,51,0,0
891,S9-A-348-708,2012-09-27 09:59:32,2012-10-08 10:44:44,A-348-708,23.68318,52.69517,Perfect,11,816310.47,546901.87,5,4,0,0,0,0
892,S9-A-350-701,2012-09-27 08:36:27,2012-10-09 09:25:22,A-350-701,23.66658,52.71584,Perfect,12,815040.81,549125.51,5,2,0,2,0,1
